# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = noname_4.data.R
# init = 2 (Default)
# random
#   seed = 215976437
# output
#   file = noname_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.986797
# Diagonal elements of inverse mass matrix:
# 0.448049
-9.36773,0.918584,0.986797,1,1,0,9.4801,0.125804
-7.66837,1,0.986797,1,1,0,7.74959,0.300489
-7.66579,1,0.986797,1,3,0,7.89687,0.301893
-8.03814,0.897789,0.986797,1,3,0,8.14628,0.460414
-7.69858,0.939233,0.986797,2,3,0,7.9596,0.287259
-7.73745,0.97669,0.986797,1,3,0,7.74567,0.27476
-7.66006,0.997105,0.986797,1,1,0,7.6617,0.30529
-7.66114,0.810173,0.986797,1,3,0,8.39557,0.304617
-7.76821,0.777897,0.986797,1,3,0,8.78231,0.404772
-9.16333,0.666199,0.986797,1,3,0,9.3267,0.583624
-7.77011,1,0.986797,1,1,0,7.83938,0.405304
-7.64008,0.996957,0.986797,2,3,0,7.67331,0.341773
-7.6396,1,0.986797,1,3,0,7.67315,0.326091
-7.63818,0.999923,0.986797,1,3,0,7.6467,0.333978
-7.67272,0.900964,0.986797,2,3,0,8.31414,0.298249
-8.25308,0.849608,0.986797,1,3,0,8.45948,0.491709
-7.83887,1,0.986797,1,3,0,8.8455,0.422552
-7.89071,0.925557,0.986797,1,3,0,8.7018,0.242191
-7.64611,1,0.986797,2,3,0,7.85245,0.35062
-8.51328,0.762864,0.986797,1,3,0,8.93811,0.174816
-7.66222,1,0.986797,1,3,0,7.79008,0.363593
-7.66207,0.949011,0.986797,2,3,0,7.93284,0.304049
-7.79185,0.999172,0.986797,1,3,0,8.46865,0.261167
-8.51548,0.793401,0.986797,1,3,0,8.59218,0.523096
-8.27591,0.897851,0.986797,1,1,0,8.27604,0.194851
-7.64124,1,0.986797,1,1,0,7.64465,0.322723
-8.52424,1,0.986797,1,1,0,9.1013,0.173989
-8.21222,0.938271,0.986797,1,1,0,8.23522,0.201074
-8.00084,0.923611,0.986797,1,3,0,8.0023,0.454192
-7.66395,0.993231,0.986797,1,3,0,7.66842,0.302944
-7.63823,0.997567,0.986797,1,3,0,7.79958,0.334833
-7.99624,0.912415,0.986797,1,3,0,8.02013,0.453403
-8.51793,0.687379,0.986797,1,3,0,10.1635,0.174464
-9.89903,0.935607,0.986797,1,1,0,10.0895,0.105123
-7.63837,0.923458,0.986797,1,3,0,10.0289,0.330602
-7.7174,0.979373,0.986797,1,3,0,7.72797,0.388797
-8.06941,0.929321,0.986797,1,3,0,8.66777,0.465414
-8.14205,0.969439,0.986797,2,3,0,8.17208,0.476377
-7.68839,0.986537,0.986797,1,3,0,7.7334,0.291219
-7.72202,1,0.986797,2,3,0,7.74924,0.390423
-9.31029,0.951194,0.986797,2,3,0,9.32655,0.128378
-8.15765,1,0.986797,1,1,0,8.88368,0.206778
-7.86491,1,0.986797,2,3,0,8.69235,0.428312
-7.79424,0.962484,0.986797,1,3,0,7.81163,0.260636
-8.70698,0.884445,0.986797,1,3,0,8.70957,0.161182
-7.66489,1,0.986797,1,1,0,7.73658,0.302404
-7.79901,0.985976,0.986797,2,3,0,7.80845,0.412985
-7.73527,1,0.986797,1,1,0,7.79929,0.394863
-7.83132,1,0.986797,1,1,0,8.17096,0.420816
-8.38131,0.916344,0.986797,2,3,0,8.38297,0.507761
-7.85634,0.98767,0.986797,2,3,0,7.85668,0.426453
-8.9101,0.982268,0.986797,1,1,0,9.29344,0.562072
-7.65506,0.943299,0.986797,2,3,0,9.2648,0.308651
-7.74033,0.867967,0.986797,2,3,0,8.40091,0.273951
-7.65015,1,0.986797,1,1,0,7.65892,0.312498
-7.80606,0.990188,0.986797,1,1,0,7.83227,0.258079
-8.64666,0.955522,0.986797,1,1,0,8.75963,0.165216
-7.85713,0.996709,0.986797,1,3,0,9.3425,0.24806
-7.94211,1,0.986797,1,1,0,8.34307,0.44372
-8.28314,0.843881,0.986797,1,3,0,8.41297,0.19417
-7.69462,0.486801,0.986797,1,3,0,10.1973,0.288753
-7.99809,0.961548,0.986797,2,3,0,8.04162,0.45372
-7.84222,0.9462,0.986797,2,3,0,8.08989,0.250832
-7.82822,1,0.986797,1,1,0,8.30184,0.420094
-7.80163,1,0.986797,2,3,0,8.49954,0.413646
-7.79212,0.969483,0.986797,1,1,0,7.79772,0.411219
-8.44543,0.907088,0.986797,2,3,0,8.4553,0.18011
-8.36704,1,0.986797,1,1,0,8.89951,0.186632
-7.9169,0.991466,0.986797,1,3,0,8.90989,0.237922
-7.96734,0.992413,0.986797,1,1,0,8.03483,0.230326
-8.23617,0.909882,0.986797,2,3,0,8.40897,0.48947
-8.37468,0.617907,0.986797,2,3,0,9.89124,0.506968
-7.7221,0.98058,0.986797,1,3,0,8.73631,0.279309
-7.68303,0.98798,0.986797,1,3,0,7.69236,0.37485
-7.64911,1,0.986797,1,3,0,7.75255,0.353653
-7.63951,0.937311,0.986797,2,3,0,7.96316,0.326321
-7.64203,0.9971,0.986797,1,3,0,8.14155,0.321452
-7.77402,0.963889,0.986797,1,3,0,7.81855,0.406386
-8.56231,0.780806,0.986797,1,3,0,8.68082,0.528156
-7.75185,1,0.986797,1,1,0,7.9727,0.400023
-8.15718,0.868841,0.986797,1,1,0,8.15729,0.47856
-7.64798,1,0.986797,1,3,0,8.06804,0.352573
-7.64168,1,0.986797,1,3,0,7.71637,0.321999
-8.06063,0.424581,0.986797,2,3,0,11.9047,0.217952
-7.64357,0.984705,0.986797,1,3,0,8.62605,0.319294
-7.98097,0.919526,0.986797,1,3,0,8.02419,0.228396
-7.81522,0.962269,0.986797,1,3,0,7.82383,0.256166
-10.2075,0.60372,0.986797,2,3,0,10.3109,0.0951986
-11.1551,0.877424,0.986797,1,1,0,11.2403,0.0713015
-7.64112,1,0.986797,1,3,0,7.67427,0.343843
-8.27273,0.96776,0.986797,2,3,0,8.27289,0.494272
-7.69246,1,0.986797,2,3,0,9.53318,0.28959
-7.69806,1,0.986797,1,1,0,7.72855,0.381427
-10.5516,0.843772,0.986797,1,1,0,10.5843,0.08551
-8.63007,1,0.986797,1,1,0,8.96971,0.166358
-8.96898,1,0.986797,1,1,0,9.30901,0.145458
-7.74506,1,0.986797,1,1,0,7.86856,0.397959
-7.63947,0.998948,0.986797,1,3,0,7.73744,0.326407
-7.95297,0.646225,0.986797,2,3,0,9.67167,0.232416
-8.63604,0.873449,0.986797,2,3,0,9.4644,0.165945
-8.71712,0.980154,0.986797,2,3,0,8.80901,0.16052
-7.83894,0.988564,0.986797,2,3,0,9.9008,0.251457
-7.70472,0.978885,0.986797,2,3,0,8.46759,0.285044
-7.6396,1,0.986797,2,3,0,7.80013,0.340648
-7.72047,0.796101,0.986797,2,3,0,9.61834,0.389882
-8.16684,0.887883,0.986797,1,3,0,8.16975,0.479936
-7.71187,0.979213,0.986797,1,3,0,7.74453,0.282598
-7.71802,0.982414,0.986797,1,1,0,7.71913,0.389017
-8.30306,0.813762,0.986797,1,3,0,8.73568,0.192323
-10.3576,1,0.986797,1,1,0,10.9407,0.0908081
-9.71676,1,0.986797,1,1,0,10.6976,0.111646
-7.68818,0.869608,0.986797,1,3,0,11.1796,0.377209
-7.6596,1,0.986797,1,1,0,7.68224,0.361881
-7.71689,0.894586,0.986797,2,3,0,8.23761,0.280957
-7.64162,1,0.986797,1,3,0,7.72218,0.322095
-7.65913,0.870586,0.986797,1,3,0,8.05109,0.361561
-7.67852,0.991847,0.986797,1,3,0,7.67865,0.372677
-7.71157,0.981194,0.986797,1,3,0,7.90581,0.282698
-7.6548,0.889359,0.986797,2,3,0,8.49305,0.308836
-7.70277,0.981836,0.986797,2,3,0,7.76022,0.285737
-7.90978,1,0.986797,2,3,0,8.01582,0.239058
-8.79772,0.974704,0.986797,2,3,0,8.86911,0.155426
-8.78755,1,0.986797,1,1,0,9.85175,0.156054
-10.304,0.642896,0.986797,1,3,0,10.5403,0.0923445
-8.94806,0.987286,0.986797,2,3,0,9.11621,0.146619
-8.32182,0.867067,0.986797,2,3,0,11.4181,0.500506
-8.09294,1,0.986797,1,1,0,8.62746,0.469059
-7.6556,0.993993,0.986797,1,3,0,7.73736,0.308268
-10.0143,0.601629,0.986797,1,1,0,10.0997,0.643475
-7.95409,1,0.986797,2,3,0,8.61048,0.232251
-8.1633,0.874686,0.986797,1,3,0,8.41537,0.479433
-7.94996,1,0.986797,1,1,0,8.05889,0.445173
-9.02054,0.716424,0.986797,1,3,0,9.23801,0.14266
-7.6423,0.987439,0.986797,1,3,0,8.49958,0.321039
-7.73579,0.97711,0.986797,1,3,0,7.74376,0.275233
-7.67882,0.97631,0.986797,2,3,0,7.7669,0.295345
-7.95748,0.96111,0.986797,2,3,0,8.00761,0.44655
-7.70641,0.973517,0.986797,2,3,0,9.50767,0.284455
-7.64793,0.955154,0.986797,1,3,0,8.82463,0.352518
-7.63833,0.947243,0.986797,2,3,0,7.90803,0.335789
-7.66748,0.925318,0.986797,2,3,0,8.11135,0.300968
-8.51725,0.809186,0.986797,1,3,0,9.97346,0.174515
-8.68091,0.809851,0.986797,1,3,0,8.75868,0.162904
-8.30062,1,0.986797,1,1,0,8.93178,0.192547
-7.95969,1,0.986797,1,1,0,8.12556,0.231431
-9.00463,0.520624,0.986797,1,3,0,11.3465,0.143514
-7.90686,1,0.986797,2,3,0,9.05989,0.436954
-7.79461,0.998481,0.986797,1,3,0,8.42864,0.260554
-8.01772,0.724104,0.986797,1,3,0,9.90648,0.223411
-7.65348,1,0.986797,2,3,0,8.16256,0.357416
-7.67498,0.986544,0.986797,1,3,0,8.08308,0.297145
-9.70741,1,0.986797,1,1,0,11.3393,0.111996
-8.56917,1,0.986797,1,1,0,9.51097,0.170671
-7.63818,0.996303,0.986797,2,3,0,7.66096,0.332895
-8.29459,0.839757,0.986797,1,3,0,8.36898,0.497077
-8.86332,1,0.986797,1,1,0,9.83326,0.557833
-7.93214,0.806,0.986797,1,1,0,8.40739,0.441845
-8.75285,0.765379,0.986797,1,1,0,8.77419,0.547455
-8.86459,0.676837,0.986797,1,3,0,9.47631,0.151404
-9.07389,1,0.986797,1,1,0,9.45008,0.139852
-8.25584,0.973617,0.986797,1,3,0,9.48139,0.196765
-9.43987,1,0.986797,1,1,0,9.98124,0.122676
-7.77959,1,0.986797,1,1,0,7.93328,0.263963
-8.07503,1,0.986797,1,1,0,8.52067,0.466292
-7.64006,1,0.986797,1,3,0,8.4013,0.341728
-7.71401,0.926056,0.986797,2,3,0,8.0314,0.28189
-7.97197,1,0.986797,1,1,0,8.15867,0.449155
-7.65031,1,0.986797,2,3,0,7.69881,0.354755
-8.16995,0.965048,0.986797,1,1,0,8.22629,0.20546
-9.89815,0.814749,0.986797,1,1,0,9.90259,0.105154
-7.64127,0.990063,0.986797,2,3,0,7.76069,0.344105
-7.64546,0.93641,0.986797,2,3,0,8.08541,0.317037
-8.05981,0.916908,0.986797,2,3,0,8.21653,0.218054
-8.12702,0.972898,0.986797,1,1,0,8.18967,0.210152
-8.21012,0.973004,0.986797,2,3,0,8.21514,0.201287
-7.78898,0.9321,0.986797,2,3,0,8.00192,0.4104
-7.68633,0.997299,0.986797,2,3,0,7.68634,0.376378
-7.76599,0.963104,0.986797,2,3,0,7.85487,0.404145
-8.29992,0.927287,0.986797,2,3,0,8.30883,0.192612
-7.64953,0.702858,0.986797,1,3,0,8.65228,0.354047
-8.37864,0.961946,0.986797,2,3,0,8.44832,0.507442
-8.10743,0.994429,0.986797,2,3,0,8.23137,0.471258
-8.30538,1,0.986797,1,1,0,8.95042,0.498445
-9.78498,0.781861,0.986797,2,3,0,9.79311,0.628872
-8.51248,0.950521,0.986797,1,1,0,8.71874,0.522767
-7.69191,1,0.986797,1,1,0,7.90806,0.378846
-7.98278,0.987448,0.986797,2,3,0,8.03563,0.451066
-7.64022,1,0.986797,1,3,0,8.07265,0.324651
-8.11951,0.909624,0.986797,2,3,0,8.54997,0.210999
-7.69299,0.98302,0.986797,2,3,0,8.59851,0.289381
-7.64485,0.994864,0.986797,2,3,0,7.92306,0.317727
-8.02225,0.914449,0.986797,1,3,0,8.02784,0.457799
-9.07512,0.685601,0.986797,1,3,0,9.17953,0.576365
-8.06511,1,0.986797,1,1,0,8.17158,0.217403
-10.0044,0.832083,0.986797,1,1,0,10.0201,0.101584
-8.85842,0.720992,0.986797,1,3,0,9.09603,0.557384
-9.03644,0.687487,0.986797,1,3,0,9.26289,0.573101
-7.65647,0.989038,0.986797,1,3,0,7.82623,0.359687
-10.9314,0.33483,0.986797,1,3,0,12.1898,0.076205
-9.60713,0.794616,0.986797,2,3,0,10.015,0.616849
-8.63551,1,0.986797,1,1,0,9.85046,0.535801
-8.99624,0.695201,0.986797,1,1,0,10.0704,0.569655
-7.66102,0.946342,0.986797,2,3,0,9.33791,0.304692
-8.97194,0.705565,0.986797,1,1,0,8.9797,0.567543
-7.89852,1,0.986797,2,3,0,8.1343,0.435291
-8.92089,0.77311,0.986797,1,3,0,9.02605,0.14815
-7.678,1,0.986797,1,1,0,7.74188,0.29572
-7.66815,1,0.986797,1,1,0,7.69086,0.300605
-7.63821,0.96444,0.986797,2,3,0,7.91724,0.33462
-7.70601,0.981833,0.986797,1,3,0,7.72084,0.384576
-8.24384,0.975804,0.986797,1,1,0,8.3339,0.19793
-8.65169,0.981003,0.986797,2,3,0,8.74024,0.164873
-9.31802,0.830486,0.986797,1,3,0,9.3409,0.128027
-7.75123,0.998633,0.986797,1,3,0,8.10762,0.270992
-7.63893,0.998955,0.986797,2,3,0,7.64844,0.338654
-7.80822,0.958853,0.986797,2,3,0,8.11524,0.415289
-8.64125,1,0.986797,1,1,0,9.07308,0.536388
-8.24529,0.94214,0.986797,1,1,0,8.53402,0.49068
-7.92138,0.920762,0.986797,2,3,0,8.28556,0.237216
-7.8997,0.98187,0.986797,1,1,0,7.93273,0.240697
-8.57125,0.916706,0.986797,1,1,0,8.608,0.170521
-8.67941,1,0.986797,1,1,0,9.70284,0.163004
-9.30211,1,0.986797,1,1,0,9.76539,0.128752
-8.70096,1,0.986797,1,1,0,9.16059,0.161577
-7.78181,0.973678,0.986797,2,3,0,7.97094,0.408503
-8.99042,0.790652,0.986797,2,3,0,9.0569,0.144284
-7.69367,1,0.986797,1,3,0,7.90522,0.289118
-7.75625,1,0.986797,1,1,0,7.98513,0.269681
-7.63819,0.950817,0.986797,2,3,0,8.04672,0.334106
-8.98312,0.939535,0.986797,1,1,0,9.10397,0.144682
-7.67115,0.888171,0.986797,2,3,0,8.33259,0.368849
-8.95143,0.709982,0.986797,1,3,0,9.03418,0.565744
-7.94169,0.99194,0.986797,2,3,0,7.97347,0.234095
# 
#  Elapsed Time: 0.006759 seconds (Warm-up)
#                0.01338 seconds (Sampling)
#                0.020139 seconds (Total)
# 
